Please note the meaning of the following symbols in the entries in this Annex :


**	To maintain backward compatibility, the corresponding PUA code points in 
	ISO/IEC 10646:2003 and Amendments 1 to 6 of those unified characters will be 
	reserved.

##	To maintain backward compatibility, the corresponding PUA code points in 
	ISO/IEC 10646:2003 and Amendments 1 to 6 of those characters not verifiable 
	will be reserved.

Compatibility points
of HKSCS-2008 in       Actual ISO 10646 code in   
ISO/IEC 10646:2003     ISO/IEC 10646:2003         Code points of
with Amendments 1 to 6  with Amendments 1 to 6      HKSCS-2008 in BIG-5
=====================  ========================   ===================
# Missing mappings from official tables; taken from HKSCS-2001 tables:
EAC6                   5840                       9ABB
EAC7                   94C1                       9ABC
EAC8                   37B9                       9ABD
EAC9                   205D5                      9ABE
EACA                   20615                      9ABF
EACB                   20676                      9AC0
EACC                   216BA                      9AC1
EACD                   5757                       9AC2
EACE                   7173                       9AC3
EACF                   20AC2                      9AC4
EAD0                   20ACD                      9AC5
EAD1                   20BBF                      9AC6
EAD2                   546A                       9AC7
EAD3                   2F83B                      9AC8
EAD4                   20BCB                      9AC9
EAD5                   549E                       9ACA
EAD6                   20BFB                      9ACB
EAD7                   20C3B                      9ACC
EAD8                   20C53                      9ACD
EAD9                   20C65                      9ACE
EADA                   20C7C                      9ACF
EADB                   60E7                       9AD0
EADC                   20C8D                      9AD1
EADD                   567A                       9AD2
EADE                   20CB5                      9AD3
EADF                   20CDD                      9AD4
EAE0                   20CED                      9AD5
EAE1                   20D6F                      9AD6
EAE2                   20DB2                      9AD7
EAE3                   20DC8                      9AD8
EAE4                   6955                       9AD9
EAE5                   9C2F                       9ADA
EAE6                   87A5                       9ADB
EAE7                   20E04                      9ADC
EAE8                   20E0E                      9ADD
EAE9                   20ED7                      9ADE
EAEA                   20F90                      9ADF
EAEB                   20F2D                      9AE0
EAEC                   20E73                      9AE1
EAED                   5C20                       9AE2
EAEE                   20FBC                      9AE3
EAEF                   5E0B                       9AE4
EAF0                   2105C                      9AE5
EAF1                   2104F                      9AE6
EAF2                   21076                      9AE7
EAF3                   671E                       9AE8
EAF4                   2107B                      9AE9
EAF5                   21088                      9AEA
EAF6                   21096                      9AEB
EAF7                   3647                       9AEC
EAF8                   210BF                      9AED
EAF9                   210D3                      9AEE
EAFA                   2112F                      9AEF
EAFB                   2113B                      9AF0
EAFC                   5364                       9AF1
EAFD                   84AD                       9AF2
EAFE                   212E3                      9AF3
EAFF                   21375                      9AF4
EB00                   21336                      9AF5
EB01                   8B81                       9AF6
EB02                   21577                      9AF7
EB03                   21619                      9AF8
EB04                   217C3                      9AF9
EB05                   217C7                      9AFA
EB06                   4E78                       9AFB
EB07                   70BB                       9AFC
EB08                   2182D                      9AFD
EB09                   2196A                      9AFE
EB0A                   21A2D                      9B40
EB0B                   21A45                      9B41
EB0C                   21C2A                      9B42
EB0D                   21C70                      9B43
EB0E                   21CAC                      9B44
EB0F                   21EC8                      9B45
EB10                   62C3                       9B46
EB11                   21ED5                      9B47
EB12                   21F15                      9B48
EB13                   7198                       9B49
EB14                   6855                       9B4A
EB15                   22045                      9B4B
EB16                   69E9                       9B4C
EB17                   36C8                       9B4D
EB18                   2227C                      9B4E
EB19                   223D7                      9B4F
EB1A                   223FA                      9B50
EB1B                   2272A                      9B51
EB1C                   22871                      9B52
EB1D                   2294F                      9B53
EB1E                   82FD                       9B54
EB1F                   22967                      9B55
EB20                   22993                      9B56
EB21                   22AD5                      9B57
EB22                   89A5                       9B58
EB23                   22AE8                      9B59
EB24                   8FA0                       9B5A
EB25                   22B0E                      9B5B
EB26                   97B8                       9B5C
EB27                   22B3F                      9B5D
EB28                   9847                       9B5E
EB29                   9ABD                       9B5F
EB2A                   22C4C                      9B60
EB2C                   22C88                      9B62
EB2D                   22CB7                      9B63
EB2E                   25BE8                      9B64
EB2F                   22D08                      9B65
EB30                   22D12                      9B66
EB31                   22DB7                      9B67
EB32                   22D95                      9B68
EB33                   22E42                      9B69
EB34                   22F74                      9B6A
EB35                   22FCC                      9B6B
EB36                   23033                      9B6C
EB37                   23066                      9B6D
EB38                   2331F                      9B6E
EB39                   233DE                      9B6F
EB3A                   5FB1                       9B70
EB3B                   6648                       9B71
EB3C                   66BF                       9B72
EB3D                   27A79                      9B73
EB3E                   23567                      9B74
EB3F                   235F3                      9B75
EB41                   249BA                      9B77
EB43                   2361A                      9B79
EB44                   23716                      9B7A
EB46                   20346                      9B7C
EB47                   58B5                       9B7D
EB48                   670E                       9B7E
EB49                   6918                       9BA1
EB4A                   23AA7                      9BA2
EB4B                   27657                      9BA3
EB4C                   25FE2                      9BA4
EB4D                   23E11                      9BA5
EB4E                   23EB9                      9BA6
EB4F                   275FE                      9BA7
EB50                   2209A                      9BA8
EB51                   48D0                       9BA9
EB52                   4AB8                       9BAA
EB53                   24119                      9BAB
EB54                   28A9A                      9BAC
EB55                   242EE                      9BAD
EB56                   2430D                      9BAE
EB57                   2403B                      9BAF
EB58                   24334                      9BB0
EB59                   24396                      9BB1
EB5A                   24A45                      9BB2
EB5B                   205CA                      9BB3
EB5C                   51D2                       9BB4
EB5D                   20611                      9BB5
EB5E                   599F                       9BB6
EB5F                   21EA8                      9BB7
EB60                   3BBE                       9BB8
EB61                   23CFF                      9BB9
EB62                   24404                      9BBA
EB63                   244D6                      9BBB
EB64                   5788                       9BBC
EB65                   24674                      9BBD
EB66                   399B                       9BBE
EB67                   2472F                      9BBF
EB68                   285E8                      9BC0
EB69                   299C9                      9BC1
EB6A                   3762                       9BC2
EB6B                   221C3                      9BC3
EB6C                   8B5E                       9BC4
EB6D                   28B4E                      9BC5
EB6F                   24812                      9BC7
EB70                   248FB                      9BC8
EB71                   24A15                      9BC9
EB72                   7209                       9BCA
EB73                   24AC0                      9BCB
EB74                   20C78                      9BCC
EB75                   5965                       9BCD
EB76                   24EA5                      9BCE
EB77                   24F86                      9BCF
EB78                   20779                      9BD0
EB79                   8EDA                       9BD1
EB7A                   2502C                      9BD2
EB7B                   528F                       9BD3
EB7C                   573F                       9BD4
EB7D                   7171                       9BD5
EB7E                   25299                      9BD6
EB7F                   25419                      9BD7
EB80                   23F4A                      9BD8
EB81                   24AA7                      9BD9
EB82                   55BC                       9BDA
EB83                   25446                      9BDB
EB84                   2546E                      9BDC
EB85                   26B52                      9BDD
EB87                   3473                       9BDF
EB88                   2553F                      9BE0
EB89                   27632                      9BE1
EB8A                   2555E                      9BE2
EB8B                   4718                       9BE3
EB8C                   25562                      9BE4
EB8D                   25566                      9BE5
EB8E                   257C7                      9BE6
EB8F                   2493F                      9BE7
EB90                   2585D                      9BE8
EB91                   5066                       9BE9
EB92                   34FB                       9BEA
EB93                   233CC                      9BEB
EB95                   25903                      9BED
EB96                   477C                       9BEE
EB97                   28948                      9BEF
EB98                   25AAE                      9BF0
EB99                   25B89                      9BF1
EB9A                   25C06                      9BF2
EB9B                   21D90                      9BF3
EB9C                   57A1                       9BF4
EB9D                   7151                       9BF5
EB9F                   26102                      9BF7
EBA0                   27C12                      9BF8
EBA1                   9056                       9BF9
EBA2                   261B2                      9BFA
EBA3                   24F9A                      9BFB
EBA4                   8B62                       9BFC
EBA5                   26402                      9BFD
EBA6                   2644A                      9BFE
EBA7                   5D5B                       9C40
EBA8                   26BF7                      9C41
EBAA                   26484                      9C43
EBAB                   2191C                      9C44
EBAC                   8AEA                       9C45
EBAD                   249F6                      9C46
EBAE                   26488                      9C47
EBAF                   23FEF                      9C48
EBB0                   26512                      9C49
EBB1                   4BC0                       9C4A
EBB2                   265BF                      9C4B
EBB3                   266B5                      9C4C
EBB4                   2271B                      9C4D
EBB5                   9465                       9C4E
EBB6                   257E1                      9C4F
EBB7                   6195                       9C50
EBB8                   5A27                       9C51
EBB9                   2F8CD                      9C52
EBBB                   56B9                       9C54
EBBC                   24521                      9C55
EBBD                   266FC                      9C56
EBBE                   4E6A                       9C57
EBBF                   24934                      9C58
EBC0                   9656                       9C59
EBC1                   6D8F                       9C5A
EBC2                   26CBD                      9C5B
EBC3                   3618                       9C5C
EBC4                   8977                       9C5D
EBC5                   26799                      9C5E
EBC6                   2686E                      9C5F
EBC7                   26411                      9C60
EBC8                   2685E                      9C61
EBCA                   268C7                      9C63
EBCB                   7B42                       9C64
EBCC                   290C0                      9C65
EBCD                   20A11                      9C66
EBCE                   26926                      9C67
EBD0                   26939                      9C69
EBD1                   7A45                       9C6A
EBD3                   269FA                      9C6C
EBD4                   9A26                       9C6D
EBD5                   26A2D                      9C6E
EBD6                   365F                       9C6F
EBD7                   26469                      9C70
EBD8                   20021                      9C71
EBD9                   7983                       9C72
EBDA                   26A34                      9C73
EBDB                   26B5B                      9C74
EBDC                   5D2C                       9C75
EBDD                   23519                      9C76
EBDF                   26B9D                      9C78
EBE0                   46D0                       9C79
EBE1                   26CA4                      9C7A
EBE2                   753B                       9C7B
EBE3                   8865                       9C7C
EBE4                   26DAE                      9C7D
EBE5                   58B6                       9C7E
EBE6                   371C                       9CA1
EBE7                   2258D                      9CA2
EBE8                   2704B                      9CA3
EBE9                   271CD                      9CA4
EBEA                   3C54                       9CA5
EBEB                   27280                      9CA6
EBEC                   27285                      9CA7
EBED                   9281                       9CA8
EBEE                   2217A                      9CA9
EBEF                   2728B                      9CAA
EBF0                   9330                       9CAB
EBF1                   272E6                      9CAC
EBF2                   249D0                      9CAD
EBF3                   6C39                       9CAE
EBF4                   949F                       9CAF
EBF5                   27450                      9CB0
EBF6                   20EF8                      9CB1
EBF7                   8827                       9CB2
EBF8                   88F5                       9CB3
EBF9                   22926                      9CB4
EBFA                   28473                      9CB5
EBFB                   217B1                      9CB6
EBFC                   6EB8                       9CB7
EBFD                   24A2A                      9CB8
EBFE                   21820                      9CB9
EBFF                   39A4                       9CBA
EC00                   36B9                       9CBB
EC03                   453F                       9CBE
EC04                   66B6                       9CBF
EC05                   29CAD                      9CC0
EC06                   298A4                      9CC1
EC07                   8943                       9CC2
EC08                   277CC                      9CC3
EC09                   27858                      9CC4
EC0A                   56D6                       9CC5
EC0B                   40DF                       9CC6
EC0C                   2160A                      9CC7
EC0D                   39A1                       9CC8
EC0E                   2372F                      9CC9
EC0F                   280E8                      9CCA
EC10                   213C5                      9CCB
EC11                   71AD                       9CCC
EC12                   8366                       9CCD
EC13                   279DD                      9CCE
EC14                   291A8                      9CCF
EC16                   4CB7                       9CD1
EC17                   270AF                      9CD2
EC18                   289AB                      9CD3
EC19                   279FD                      9CD4
EC1A                   27A0A                      9CD5
EC1B                   27B0B                      9CD6
EC1C                   27D66                      9CD7
EC1D                   2417A                      9CD8
EC1E                   7B43                       9CD9
EC1F                   797E                       9CDA
EC20                   28009                      9CDB
EC21                   6FB5                       9CDC
EC22                   2A2DF                      9CDD
EC23                   6A03                       9CDE
EC24                   28318                      9CDF
EC25                   53A2                       9CE0
EC26                   26E07                      9CE1
EC27                   93BF                       9CE2
EC28                   6836                       9CE3
EC29                   975D                       9CE4
EC2A                   2816F                      9CE5
EC2B                   28023                      9CE6
EC2C                   269B5                      9CE7
EC2D                   213ED                      9CE8
EC2E                   2322F                      9CE9
EC2F                   28048                      9CEA
EC30                   5D85                       9CEB
EC31                   28C30                      9CEC
EC32                   28083                      9CED
EC33                   5715                       9CEE
EC34                   9823                       9CEF
EC35                   28949                      9CF0
EC36                   5DAB                       9CF1
EC37                   24988                      9CF2
EC38                   65BE                       9CF3
EC39                   69D5                       9CF4
EC3A                   53D2                       9CF5
EC3B                   24AA5                      9CF6
EC3C                   23F81                      9CF7
EC3D                   3C11                       9CF8
EC3E                   6736                       9CF9
EC3F                   28090                      9CFA
EC40                   280F4                      9CFB
EC41                   2812E                      9CFC
EC42                   21FA1                      9CFD
EC43                   2814F                      9CFE
EC44                   28189                      9D40
EC45                   281AF                      9D41
EC46                   2821A                      9D42
EC47                   28306                      9D43
EC48                   2832F                      9D44
EC49                   2838A                      9D45
EC4A                   35CA                       9D46
EC4B                   28468                      9D47
EC4C                   286AA                      9D48
EC4D                   48FA                       9D49
EC4E                   63E6                       9D4A
EC4F                   28956                      9D4B
EC50                   7808                       9D4C
EC51                   9255                       9D4D
EC52                   289B8                      9D4E
EC53                   43F2                       9D4F
EC54                   289E7                      9D50
EC55                   43DF                       9D51
EC56                   289E8                      9D52
EC57                   28B46                      9D53
EC58                   28BD4                      9D54
EC59                   59F8                       9D55
EC5A                   28C09                      9D56
EC5C                   28FC5                      9D58
EC5D                   290EC                      9D59
EC5F                   29110                      9D5B
EC60                   2913C                      9D5C
EC61                   3DF7                       9D5D
EC62                   2915E                      9D5E
EC63                   24ACA                      9D5F
EC64                   8FD0                       9D60
EC65                   728F                       9D61
EC66                   568B                       9D62
EC67                   294E7                      9D63
EC68                   295E9                      9D64
EC69                   295B0                      9D65
EC6A                   295B8                      9D66
EC6B                   29732                      9D67
EC6C                   298D1                      9D68
EC6D                   29949                      9D69
EC6E                   2996A                      9D6A
EC6F                   299C3                      9D6B
EC70                   29A28                      9D6C
EC71                   29B0E                      9D6D
EC72                   29D5A                      9D6E
EC73                   29D9B                      9D6F
EC74                   7E9F                       9D70
EC75                   29EF8                      9D71
EC76                   29F23                      9D72
EC77                   4CA4                       9D73
EC78                   9547                       9D74
EC79                   2A293                      9D75
EC7A                   71A2                       9D76
EC7B                   2A2FF                      9D77
EC7C                   4D91                       9D78
EC7D                   9012                       9D79
EC7E                   2A5CB                      9D7A
EC7F                   4D9C                       9D7B
EC80                   20C9C                      9D7C
EC81                   8FBE                       9D7D
EC82                   55C1                       9D7E
EC83                   8FBA                       9DA1
EC84                   224B0                      9DA2
EC85                   8FB9                       9DA3
EC86                   24A93                      9DA4
EC87                   4509                       9DA5
EC88                   7E7F                       9DA6
EC89                   6F56                       9DA7
EC8A                   6AB1                       9DA8
EC8B                   4EEA                       9DA9
EC8C                   34E4                       9DAA
EC8D                   28B2C                      9DAB
EC8E                   2789D                      9DAC
EC8F                   373A                       9DAD
EC90                   8E80                       9DAE
EC91                   217F5                      9DAF
EC92                   28024                      9DB0
EC93                   28B6C                      9DB1
EC94                   28B99                      9DB2
EC95                   27A3E                      9DB3
EC96                   266AF                      9DB4
EC97                   3DEB                       9DB5
EC98                   27655                      9DB6
EC99                   23CB7                      9DB7
EC9A                   25635                      9DB8
EC9B                   25956                      9DB9
EC9C                   4E9A                       9DBA
EC9D                   25E81                      9DBB
EC9E                   26258                      9DBC
EC9F                   56BF                       9DBD
ECA0                   20E6D                      9DBE
ECA1                   8E0E                       9DBF
ECA2                   5B6D                       9DC0
ECA3                   23E88                      9DC1
ECA4                   24C9E                      9DC2
ECA5                   63DE                       9DC3
ECA7                   217F6                      9DC5
ECA8                   2187B                      9DC6
ECA9                   6530                       9DC7
ECAA                   562D                       9DC8
ECAB                   25C4A                      9DC9
ECAC                   541A                       9DCA
ECAD                   25311                      9DCB
ECAE                   3DC6                       9DCC
ECAF                   29D98                      9DCD
ECB0                   4C7D                       9DCE
ECB1                   5622                       9DCF
ECB2                   561E                       9DD0
ECB3                   7F49                       9DD1
ECB4                   25ED8                      9DD2
ECB5                   5975                       9DD3
ECB6                   23D40                      9DD4
ECB7                   8770                       9DD5
ECB8                   4E1C                       9DD6
ECB9                   20FEA                      9DD7
ECBA                   20D49                      9DD8
ECBB                   236BA                      9DD9
ECBC                   8117                       9DDA
ECBD                   9D5E                       9DDB
ECBE                   8D18                       9DDC
ECBF                   763B                       9DDD
ECC0                   9C45                       9DDE
ECC1                   764E                       9DDF
ECC2                   77B9                       9DE0
ECC3                   9345                       9DE1
ECC4                   5432                       9DE2
ECC5                   8148                       9DE3
ECC6                   82F7                       9DE4
ECC7                   5625                       9DE5
ECC8                   8132                       9DE6
ECC9                   8418                       9DE7
ECCA                   80BD                       9DE8
ECCB                   55EA                       9DE9
ECCC                   7962                       9DEA
ECCD                   5643                       9DEB
ECCE                   5416                       9DEC
ECCF                   20E9D                      9DED
ECD0                   35CE                       9DEE
ECD1                   5605                       9DEF
ECD2                   55F1                       9DF0
ECD3                   66F1                       9DF1
ECD4                   282E2                      9DF2
ECD5                   362D                       9DF3
ECD6                   7534                       9DF4
ECD7                   55F0                       9DF5
ECD8                   55BA                       9DF6
ECD9                   5497                       9DF7
ECDA                   5572                       9DF8
ECDB                   20C41                      9DF9
ECDC                   20C96                      9DFA
ECDD                   5ED0                       9DFB
ECDE                   25148                      9DFC
ECDF                   20E76                      9DFD
ECE0                   22C62                      9DFE
ECE1                   20EA2                      9E40
ECE2                   9EAB                       9E41
ECE3                   7D5A                       9E42
ECE4                   55DE                       9E43
ECE5                   21075                      9E44
ECE6                   629D                       9E45
ECE7                   976D                       9E46
ECE8                   5494                       9E47
ECE9                   8CCD                       9E48
ECEA                   71F6                       9E49
ECEB                   9176                       9E4A
ECEC                   63FC                       9E4B
ECED                   63B9                       9E4C
ECEE                   63FE                       9E4D
ECEF                   5569                       9E4E
ECF0                   22B43                      9E4F
ECF1                   9C72                       9E50
ECF2                   22EB3                      9E51
ECF3                   519A                       9E52
ECF4                   34DF                       9E53
ECF5                   20DA7                      9E54
ECF6                   51A7                       9E55
ECF7                   544D                       9E56
ECF8                   551E                       9E57
ECF9                   5513                       9E58
ECFA                   7666                       9E59
ECFB                   8E2D                       9E5A
ECFC                   2688A                      9E5B
ECFD                   75B1                       9E5C
ECFE                   80B6                       9E5D
ECFF                   8804                       9E5E
ED00                   8786                       9E5F
ED01                   88C7                       9E60
ED02                   81B6                       9E61
ED03                   841C                       9E62
ED04                   210C1                      9E63
ED05                   44EC                       9E64
ED06                   7304                       9E65
ED07                   24706                      9E66
ED08                   5B90                       9E67
ED09                   830B                       9E68
ED0A                   26893                      9E69
ED0B                   567B                       9E6A
ED0C                   226F4                      9E6B
ED0D                   27D2F                      9E6C
ED0E                   241A3                      9E6D
ED0F                   27D73                      9E6E
ED10                   26ED0                      9E6F
ED11                   272B6                      9E70
ED12                   9170                       9E71
ED13                   211D9                      9E72
ED14                   9208                       9E73
ED15                   23CFC                      9E74
ED16                   2A6A9                      9E75
ED17                   20EAC                      9E76
ED18                   20EF9                      9E77
ED19                   7266                       9E78
ED1A                   21CA2                      9E79
ED1B                   474E                       9E7A
ED1C                   24FC2                      9E7B
ED1D                   27FF9                      9E7C
ED1E                   20FEB                      9E7D
ED1F                   40FA                       9E7E
ED20                   9C5D                       9EA1
ED21                   651F                       9EA2
ED22                   22DA0                      9EA3
ED23                   48F3                       9EA4
ED24                   247E0                      9EA5
ED25                   29D7C                      9EA6
ED26                   20FEC                      9EA7
ED27                   20E0A                      9EA8
ED29                   275A3                      9EAA
ED2A                   20FED                      9EAB
ED2C                   26048                      9EAD
ED2D                   21187                      9EAE
ED2E                   71A3                       9EAF
ED2F                   7E8E                       9EB0
ED30                   9D50                       9EB1
ED31                   4E1A                       9EB2
ED32                   4E04                       9EB3
ED33                   3577                       9EB4
ED34                   5B0D                       9EB5
ED35                   6CB2                       9EB6
ED36                   5367                       9EB7
ED37                   36AC                       9EB8
ED38                   39DC                       9EB9
ED39                   537D                       9EBA
ED3A                   36A5                       9EBB
ED3B                   24618                      9EBC
ED3C                   589A                       9EBD
ED3D                   24B6E                      9EBE
ED3E                   822D                       9EBF
ED3F                   544B                       9EC0
ED40                   57AA                       9EC1
ED41                   25A95                      9EC2
ED42                   20979                      9EC3
ED44                   3A52                       9EC5
ED45                   22465                      9EC6
ED46                   7374                       9EC7
ED47                   29EAC                      9EC8
ED48                   4D09                       9EC9
ED49                   9BED                       9ECA
ED4A                   23CFE                      9ECB
ED4B                   29F30                      9ECC
ED4C                   4C5B                       9ECD
ED4D                   24FA9                      9ECE
ED4E                   2959E                      9ECF
ED4F                   29FDE                      9ED0
ED50                   845C                       9ED1
ED51                   23DB6                      9ED2
ED52                   272B2                      9ED3
ED53                   267B3                      9ED4
ED54                   23720                      9ED5
ED55                   632E                       9ED6
ED56                   7D25                       9ED7
ED57                   23EF7                      9ED8
ED58                   23E2C                      9ED9
ED59                   3A2A                       9EDA
ED5A                   9008                       9EDB
ED5B                   52CC                       9EDC
ED5C                   3E74                       9EDD
ED5D                   367A                       9EDE
ED5E                   45E9                       9EDF
ED5F                   2048E                      9EE0
ED60                   7640                       9EE1
ED61                   5AF0                       9EE2
ED62                   20EB6                      9EE3
ED63                   787A                       9EE4
ED64                   27F2E                      9EE5
ED65                   58A7                       9EE6
ED66                   40BF                       9EE7
ED67                   567C                       9EE8
ED68                   9B8B                       9EE9
ED69                   5D74                       9EEA
ED6A                   7654                       9EEB
ED6B                   2A434                      9EEC
ED6C                   9E85                       9EED
ED6D                   4CE1                       9EEE
ED6F                   37FB                       9EF0
ED70                   6119                       9EF1
ED71                   230DA                      9EF2
ED72                   243F2                      9EF3
ED74                   565D                       9EF5
ED75                   212A9                      9EF6
ED76                   57A7                       9EF7
ED77                   24963                      9EF8
ED78                   29E06                      9EF9
ED79                   5234                       9EFA
ED7A                   270AE                      9EFB
ED7B                   35AD                       9EFC
ED7D                   9D7C                       9EFE
ED7E                   7C56                       9F40
ED7F                   9B39                       9F41
ED80                   57DE                       9F42
ED81                   2176C                      9F43
ED82                   5C53                       9F44
ED83                   64D3                       9F45
ED84                   294D0                      9F46
ED85                   26335                      9F47
ED86                   27164                      9F48
ED87                   86AD                       9F49
ED88                   20D28                      9F4A
ED89                   26D22                      9F4B
ED8A                   24AE2                      9F4C
ED8B                   20D71                      9F4D
ED8D                   51FE                       9F4F
ED8E                   21F0F                      9F50
ED8F                   5D8E                       9F51
ED90                   9703                       9F52
ED91                   21DD1                      9F53
ED92                   9E81                       9F54
ED93                   904C                       9F55
ED94                   7B1F                       9F56
ED95                   9B02                       9F57
ED96                   5CD1                       9F58
ED97                   7BA3                       9F59
ED98                   6268                       9F5A
ED99                   6335                       9F5B
ED9A                   9AFF                       9F5C
ED9B                   7BCF                       9F5D
ED9C                   9B2A                       9F5E
ED9D                   7C7E                       9F5F
ED9F                   7C42                       9F61
EDA0                   7C86                       9F62
EDA1                   9C15                       9F63
EDA2                   7BFC                       9F64
EDA3                   9B09                       9F65
EDA5                   9C1B                       9F67
EDA6                   2493E                      9F68
EDA7                   9F5A                       9F69
EDA8                   5573                       9F6A
EDA9                   5BC3                       9F6B
EDAA                   4FFD                       9F6C
EDAB                   9E98                       9F6D
EDAC                   4FF2                       9F6E
EDAD                   5260                       9F6F
EDAE                   3E06                       9F70
EDAF                   52D1                       9F71
EDB0                   5767                       9F72
EDB1                   5056                       9F73
EDB2                   59B7                       9F74
EDB3                   5E12                       9F75
EDB4                   97C8                       9F76
EDB5                   9DAB                       9F77
EDB6                   8F5C                       9F78
EDB7                   5469                       9F79
EDB8                   97B4                       9F7A
EDB9                   9940                       9F7B
EDBA                   97BA                       9F7C
EDBB                   532C                       9F7D
EDBC                   6130                       9F7E
EDBD                   692C                       9FA1
EDBE                   53DA                       9FA2
EDBF                   9C0A                       9FA3
EDC0                   9D02                       9FA4
EDC1                   4C3B                       9FA5
EDC2                   9641                       9FA6
EDC3                   6980                       9FA7
EDC4                   50A6                       9FA8
EDC5                   7546                       9FA9
EDC6                   2176D                      9FAA
EDC7                   99DA                       9FAB
EDC8                   5273                       9FAC
EDCA                   9159                       9FAE
EDCB                   9681                       9FAF
EDCC                   915C                       9FB0
EDCE                   9151                       9FB2
EDCF                   28E97                      9FB3
EDD0                   637F                       9FB4
EDD1                   26D23                      9FB5
EDD2                   6ACA                       9FB6
EDD3                   5611                       9FB7
EDD4                   918E                       9FB8
EDD5                   757A                       9FB9
EDD6                   6285                       9FBA
EDD7                   203FC                      9FBB
EDD8                   734F                       9FBC
EDD9                   7C70                       9FBD
EDDA                   25C21                      9FBE
EDDB                   23CFD                      9FBF
EDDD                   24919                      9FC1
EDDE                   76D6                       9FC2
EDDF                   9B9D                       9FC3
EDE0                   4E2A                       9FC4
EDE1                   20CD4                      9FC5
EDE2                   83BE                       9FC6
EDE3                   8842                       9FC7
EDE5                   5C4A                       9FC9
EDE6                   69C0                       9FCA
EDE8                   577A                       9FCC
EDE9                   521F                       9FCD
EDEA                   5DF5                       9FCE
EDEB                   4ECE                       9FCF
EDEC                   6C31                       9FD0
EDED                   201F2                      9FD1
EDEE                   4F39                       9FD2
EDEF                   549C                       9FD3
EDF0                   54DA                       9FD4
EDF1                   529A                       9FD5
EDF2                   8D82                       9FD6
EDF3                   35FE                       9FD7
EDF5                   35F3                       9FD9
EDF7                   6B52                       9FDB
EDF8                   917C                       9FDC
EDF9                   9FA5                       9FDD
EDFA                   9B97                       9FDE
EDFB                   982E                       9FDF
EDFC                   98B4                       9FE0
EDFD                   9ABA                       9FE1
EDFE                   9EA8                       9FE2
EDFF                   9E84                       9FE3
EE00                   717A                       9FE4
EE01                   7B14                       9FE5
EE03                   6BFA                       9FE7
EE04                   8818                       9FE8
EE05                   7F78                       9FE9
EE07                   5620                       9FEB
EE08                   2A64A                      9FEC
EE09                   8E77                       9FED
EE0A                   9F53                       9FEE
EE0C                   8DD4                       9FF0
EE0D                   8E4F                       9FF1
EE0E                   9E1C                       9FF2
EE0F                   8E01                       9FF3
EE10                   6282                       9FF4
EE11                   2837D                      9FF5
EE12                   8E28                       9FF6
EE13                   8E75                       9FF7
EE14                   7AD3                       9FF8
EE15                   24A77                      9FF9
EE16                   7A3E                       9FFA
EE17                   78D8                       9FFB
EE18                   6CEA                       9FFC
EE19                   8A67                       9FFD
EE1A                   7607                       9FFE
EE1B                   28A5A                      A040
EE1C                   9F26                       A041
EE1D                   6CCE                       A042
EE1E                   87D6                       A043
EE1F                   75C3                       A044
